entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,posted_at,credit_type,description,payment_id,settlement_utr,order_id,order_receipt,method,card_network,card_issuer,card_type,dispute_id
pay_000507,payment,0,59463,60900,INR,1218,219,False,True,2026-07-15,2026-09-25,setl_000061,,default,Payment for Nova Technologies,pay_000507,UTR20260000000062,order_0100508,,card,RuPay,HDFC,debit,
pay_000408,payment,0,18942,19400,INR,388,70,False,True,2026-08-31,2026-09-25,setl_000061,,default,Payment for Brightline Logistics,pay_000408,UTR20260000000062,order_0100409,,netbanking,,,,
pay_000485,payment,0,161204,165100,INR,3302,594,False,True,2026-08-10,2026-09-25,setl_000061,,default,Payment for SilverOak Education,pay_000485,UTR20260000000062,order_0100486,,card,RuPay,AXIS,debit,
pay_000487,payment,0,1973402,2021100,INR,40422,7276,False,True,2026-08-10,2026-09-25,setl_000061,,default,Payment for Sunrise Health,pay_000487,UTR20260000000062,order_0100488,,card,RuPay,HDFC,debit,
pay_000208,payment,0,932169,954700,INR,19094,3437,False,True,2026-07-23,2026-09-25,setl_000061,,default,Payment for Nova Technologies,pay_000208,UTR20260000000062,order_0100209,,netbanking,,,,
pay_000053,payment,0,533161,546048,INR,10921,1966,False,True,2026-09-12,2026-09-25,setl_000061,,default,Payment for SilverOak Education,pay_000053,UTR20260000000062,order_0100054,,netbanking,,,,
pay_000261,payment,0,2118983,2170200,INR,43404,7813,False,True,2026-09-22,2026-09-25,setl_000061,,default,Payment for Apex Digital Services,pay_000261,UTR20260000000062,order_0100262,,card,MasterCard,AXIS,debit,
pay_000066,payment,0,60478,61200,INR,612,110,False,True,2026-08-14,2026-09-23,setl_000062,,default,Payment for Sunrise Health,pay_000066,UTR20260000000063,order_0100067,,upi,,,,
pay_000295,payment,0,59426,60862,INR,1217,219,False,True,2026-07-30,2026-09-23,setl_000062,,default,Payment for Northstar Foods,pay_000295,UTR20260000000063,order_0100296,,card,MasterCard,ICIC,debit,
pay_000310,payment,0,134645,136253,INR,1363,245,False,True,2026-09-21,2026-09-23,setl_000062,,default,Payment for Orion Manufacturing,pay_000310,UTR20260000000063,order_0100311,,upi,,,,
pay_000179,payment,0,82506,84500,INR,1690,304,False,True,2026-08-22,2026-09-23,setl_000062,,default,Payment for Orion Manufacturing,pay_000179,UTR20260000000063,order_0100180,,netbanking,,,,
pay_000394,payment,0,30464,31200,INR,624,112,False,True,2026-08-03,2026-09-23,setl_000062,,default,Payment for Northstar Foods,pay_000394,UTR20260000000063,order_0100395,,netbanking,,,,
pay_000522,payment,0,683285,699800,INR,13996,2519,False,True,2026-08-13,2026-09-23,setl_000062,,default,Payment for UrbanNest Interiors,pay_000522,UTR20260000000063,order_0100523,,netbanking,,,,
pay_000088,payment,0,168038,172100,INR,3442,620,False,True,2026-09-04,2026-09-23,setl_000062,,default,Payment for GreenLeaf Distributors,pay_000088,UTR20260000000063,order_0100089,,netbanking,,,,
pay_000434,payment,0,20700,21200,INR,424,76,False,True,2026-10-15,2026-10-18,setl_000063,,default,Payment for Vijay Traders,pay_000434,UTR20260000000064,order_0100435,,netbanking,,,,
pay_000237,payment,0,725465,743000,INR,14860,2675,False,True,2026-08-23,2026-10-18,setl_000063,,default,Payment for SilverOak Education,pay_000237,UTR20260000000064,order_0100238,,netbanking,,,,
pay_000246,payment,0,109747,112400,INR,2248,405,False,True,2026-08-07,2026-10-18,setl_000063,,default,Payment for UrbanNest Interiors,pay_000246,UTR20260000000064,order_0100247,,netbanking,,,,
pay_000180,payment,0,177283,179400,INR,1794,323,False,True,2026-07-24,2026-10-18,setl_000063,,default,Payment for Nova Technologies,pay_000180,UTR20260000000064,order_0100181,,upi,,,,
pay_000058,payment,0,373493,382520,INR,7650,1377,False,True,2026-08-07,2026-10-18,setl_000063,,default,Payment for Orion Manufacturing,pay_000058,UTR20260000000064,order_0100059,,card,MasterCard,HDFC,debit,
pay_000244,payment,0,204307,206746,INR,2067,372,False,True,2026-08-19,2026-10-18,setl_000063,,default,Payment for Nova Technologies,pay_000244,UTR20260000000064,order_0100245,,upi,,,,
pay_000034,payment,0,446692,457489,INR,9150,1647,False,True,2026-07-22,2026-10-18,setl_000063,,default,Payment for SilverOak Education,pay_000034,UTR20260000000064,order_0100035,,card,Visa,SBIN,credit,
pay_000529,payment,0,457443,468500,INR,9370,1687,False,True,2026-08-25,2026-09-11,setl_000064,,default,Payment for Nova Technologies,pay_000529,UTR20260000000065,order_0100530,,netbanking,,,,
pay_000250,payment,0,27867,28200,INR,282,51,False,True,2026-08-31,2026-09-11,setl_000064,,default,Payment for GreenLeaf Distributors,pay_000250,UTR20260000000065,order_0100251,,upi,,,,
pay_000233,payment,0,85213,87272,INR,1745,314,False,True,2026-08-09,2026-09-11,setl_000064,,default,Payment for Brightline Logistics,pay_000233,UTR20260000000065,order_0100234,,card,Visa,AXIS,debit,
pay_000167,payment,0,206899,211900,INR,4238,763,False,True,2026-09-09,2026-09-11,setl_000064,,default,Payment for Kaveri Textiles,pay_000167,UTR20260000000065,order_0100168,,netbanking,,,,
pay_000456,payment,0,26265,26900,INR,538,97,False,True,2026-08-03,2026-09-11,setl_000064,,default,Payment for Vijay Traders,pay_000456,UTR20260000000065,order_0100457,,card,RuPay,AXIS,credit,
pay_000404,payment,0,57892,58583,INR,586,105,False,True,2026-08-08,2026-09-11,setl_000064,,default,Payment for Vijay Traders,pay_000404,UTR20260000000065,order_0100405,,upi,,,,
pay_000170,payment,0,18845,19300,INR,386,69,False,True,2026-07-29,2026-09-11,setl_000064,,default,Payment for Brightline Logistics,pay_000170,UTR20260000000065,order_0100171,,card,RuPay,ICIC,debit,
pay_000341,payment,0,1100855,1114000,INR,11140,2005,False,True,2026-08-09,2026-09-09,setl_000065,,default,Payment for Sunrise Health,pay_000341,UTR20260000000066,order_0100342,,upi,,,,
pay_000493,payment,0,1603835,1642600,INR,32852,5913,False,True,2026-09-06,2026-09-09,setl_000065,,default,Payment for BluePeak Consulting,pay_000493,UTR20260000000066,order_0100494,,netbanking,,,,
pay_000094,payment,0,75894,76800,INR,768,138,False,True,2026-07-20,2026-09-09,setl_000065,,default,Payment for Metro Office Systems,pay_000094,UTR20260000000066,order_0100095,,upi,,,,
pay_000502,payment,0,468209,473800,INR,4738,853,False,True,2026-08-05,2026-09-09,setl_000065,,default,Payment for Sunrise Health,pay_000502,UTR20260000000066,order_0100503,,upi,,,,
pay_000187,payment,0,84459,86500,INR,1730,311,False,True,2026-08-28,2026-09-09,setl_000065,,default,Payment for UrbanNest Interiors,pay_000187,UTR20260000000066,order_0100188,,netbanking,,,,
pay_000133,payment,0,101350,103800,INR,2076,374,False,True,2026-08-22,2026-09-09,setl_000065,,default,Payment for Kaveri Textiles,pay_000133,UTR20260000000066,order_0100134,,card,MasterCard,ICIC,credit,
pay_000491,payment,0,34192,34600,INR,346,62,False,True,2026-08-13,2026-09-09,setl_000065,,default,Payment for Kaveri Textiles,pay_000491,UTR20260000000066,order_0100492,,upi,,,,
pay_000441,payment,0,117755,119162,INR,1192,215,False,True,2026-08-15,2026-09-25,setl_000066,,default,Payment for GreenLeaf Distributors,pay_000441,UTR20260000000067,order_0100442,,upi,,,,
pay_000074,payment,0,288331,295300,INR,5906,1063,False,True,2026-08-11,2026-09-25,setl_000066,,default,Payment for Orion Manufacturing,pay_000074,UTR20260000000067,order_0100075,,netbanking,,,,
pay_000115,payment,0,279446,286200,INR,5724,1030,False,True,2026-09-22,2026-09-25,setl_000066,,default,Payment for BluePeak Consulting,pay_000115,UTR20260000000067,order_0100116,,netbanking,,,,
pay_000119,payment,0,531943,544800,INR,10896,1961,False,True,2026-08-13,2026-09-25,setl_000066,,default,Payment for Kaveri Textiles,pay_000119,UTR20260000000067,order_0100120,,netbanking,,,,
pay_000241,payment,0,280278,283624,INR,2836,510,False,True,2026-09-08,2026-09-25,setl_000066,,default,Payment for Vertex Components,pay_000241,UTR20260000000067,order_0100242,,upi,,,,
pay_000476,payment,0,145737,147478,INR,1475,266,False,True,2026-09-08,2026-09-25,setl_000066,,default,Payment for Brightline Logistics,pay_000476,UTR20260000000067,order_0100477,,upi,,,,
pay_000393,payment,0,28559,28900,INR,289,52,False,True,2026-09-09,2026-09-25,setl_000066,,default,Payment for BluePeak Consulting,pay_000393,UTR20260000000067,order_0100394,,upi,,,,
pay_000364,payment,0,1119443,1146500,INR,22930,4127,False,True,2026-08-18,2026-10-08,setl_000067,,default,Payment for Kaveri Textiles,pay_000364,UTR20260000000068,order_0100365,,card,RuPay,ICIC,debit,
pay_000330,payment,0,23420,23700,INR,237,43,False,True,2026-08-03,2026-10-08,setl_000067,,default,Payment for Orion Manufacturing,pay_000330,UTR20260000000068,order_0100331,,upi,,,,
pay_000351,payment,0,1530800,1567800,INR,31356,5644,False,True,2026-10-06,2026-10-08,setl_000067,,default,Payment for Brightline Logistics,pay_000351,UTR20260000000068,order_0100352,,card,Visa,ICIC,credit,
pay_000159,payment,0,29251,29600,INR,296,53,False,True,2026-09-05,2026-10-08,setl_000067,,default,Payment for Apex Digital Services,pay_000159,UTR20260000000068,order_0100160,,upi,,,,
pay_000234,payment,0,64442,66000,INR,1320,238,False,True,2026-07-30,2026-10-08,setl_000067,,default,Payment for SilverOak Education,pay_000234,UTR20260000000068,order_0100235,,card,Visa,SBIN,debit,
pay_000050,payment,0,83970,86000,INR,1720,310,False,True,2026-08-26,2026-10-08,setl_000067,,default,Payment for Acme Retail Pvt Ltd,pay_000050,UTR20260000000068,order_0100051,,card,MasterCard,AXIS,debit,
pay_000240,payment,0,199296,201676,INR,2017,363,False,True,2026-08-27,2026-10-08,setl_000067,,default,Payment for Vertex Components,pay_000240,UTR20260000000068,order_0100241,,upi,,,,
pay_000358,payment,0,57705,59100,INR,1182,213,False,True,2026-08-11,2026-09-07,setl_000068,,default,Payment for Metro Office Systems,pay_000358,UTR20260000000069,order_0100359,,netbanking,,,,
pay_000411,payment,0,457443,468500,INR,9370,1687,False,True,2026-08-24,2026-09-07,setl_000068,,default,Payment for Nova Technologies,pay_000411,UTR20260000000069,order_0100412,,netbanking,,,,
pay_000417,payment,0,64925,65700,INR,657,118,False,True,2026-08-29,2026-09-07,setl_000068,,default,Payment for Northstar Foods,pay_000417,UTR20260000000069,order_0100418,,upi,,,,
pay_000048,payment,0,2253238,2307700,INR,46154,8308,False,True,2026-07-13,2026-09-07,setl_000068,,default,Payment for UrbanNest Interiors,pay_000048,UTR20260000000069,order_0100049,,netbanking,,,,
pay_000068,payment,0,887008,897600,INR,8976,1616,False,True,2026-08-12,2026-09-07,setl_000068,,default,Payment for Vijay Traders,pay_000068,UTR20260000000069,order_0100069,,upi,,,,
pay_000521,payment,0,177283,179400,INR,1794,323,False,True,2026-07-06,2026-09-07,setl_000068,,default,Payment for Nova Technologies,pay_000521,UTR20260000000069,order_0100522,,upi,,,,
pay_000239,payment,0,65715,66500,INR,665,120,False,True,2026-09-05,2026-09-07,setl_000068,,default,Payment for Vertex Components,pay_000239,UTR20260000000069,order_0100240,,upi,,,,
pay_000392,payment,0,34174,35000,INR,700,126,False,True,2026-08-17,2026-09-08,setl_000069,,default,Payment for BluePeak Consulting,pay_000392,UTR20260000000070,order_0100393,,netbanking,,,,
pay_000387,payment,0,28999,29700,INR,594,107,False,True,2026-08-19,2026-09-08,setl_000069,,default,Payment for SilverOak Education,pay_000387,UTR20260000000070,order_0100388,,card,Visa,SBIN,debit,
pay_000473,payment,0,88642,89700,INR,897,161,False,True,2026-08-16,2026-09-08,setl_000069,,default,Payment for UrbanNest Interiors,pay_000473,UTR20260000000070,order_0100474,,upi,,,,
pay_000041,payment,0,750461,768600,INR,15372,2767,False,True,2026-08-30,2026-09-08,setl_000069,,default,Payment for Vertex Components,pay_000041,UTR20260000000070,order_0100042,,netbanking,,,,
pay_000274,payment,0,1005493,1017500,INR,10175,1832,False,True,2026-07-17,2026-09-08,setl_000069,,default,Payment for Sunrise Health,pay_000274,UTR20260000000070,order_0100275,,upi,,,,
pay_000415,payment,0,13718,14050,INR,281,51,False,True,2026-07-08,2026-09-08,setl_000069,,default,Payment for UrbanNest Interiors,pay_000415,UTR20260000000070,order_0100416,,netbanking,,,,
pay_000344,payment,0,65028,66600,INR,1332,240,False,True,2026-09-07,2026-09-08,setl_000069,,default,Payment for Metro Office Systems,pay_000344,UTR20260000000070,order_0100345,,card,MasterCard,ICIC,credit,
pay_000389,payment,0,26070,26700,INR,534,96,False,True,2026-08-26,2026-09-30,setl_000070,,default,Payment for Apex Digital Services,pay_000389,UTR20260000000071,order_0100390,,card,RuPay,SBIN,debit,
pay_000366,payment,0,280617,287400,INR,5748,1035,False,True,2026-08-18,2026-09-30,setl_000070,,default,Payment for Metro Office Systems,pay_000366,UTR20260000000071,order_0100367,,card,Visa,ICIC,credit,
pay_000102,payment,0,422000,432200,INR,8644,1556,False,True,2026-08-30,2026-09-30,setl_000070,,default,Payment for Kaveri Textiles,pay_000102,UTR20260000000071,order_0100103,,netbanking,,,,
pay_000419,payment,0,216811,219400,INR,2194,395,False,True,2026-08-12,2026-09-30,setl_000070,,default,Payment for Metro Office Systems,pay_000419,UTR20260000000071,order_0100420,,upi,,,,
pay_000171,payment,0,61123,62600,INR,1252,225,False,True,2026-08-20,2026-09-30,setl_000070,,default,Payment for Kaveri Textiles,pay_000171,UTR20260000000071,order_0100172,,card,RuPay,AXIS,credit,
pay_000160,payment,0,1233965,1248700,INR,12487,2248,False,True,2026-09-12,2026-09-30,setl_000070,,default,Payment for Northstar Foods,pay_000160,UTR20260000000071,order_0100161,,upi,,,,
pay_000183,payment,0,355950,360200,INR,3602,648,False,True,2026-09-29,2026-09-30,setl_000070,,default,Payment for UrbanNest Interiors,pay_000183,UTR20260000000071,order_0100184,,upi,,,,
pay_000316,payment,0,413514,418452,INR,4185,753,False,True,2026-08-27,2026-09-30,setl_000071,,default,Payment for Brightline Logistics,pay_000316,UTR20260000000072,order_0100317,,upi,,,,
pay_000229,payment,0,61220,62700,INR,1254,226,False,True,2026-08-15,2026-09-30,setl_000071,,default,Payment for Kaveri Textiles,pay_000229,UTR20260000000072,order_0100230,,netbanking,,,,
pay_000525,payment,0,33491,34300,INR,686,123,False,True,2026-07-18,2026-09-30,setl_000071,,default,Payment for Acme Retail Pvt Ltd,pay_000525,UTR20260000000072,order_0100526,,card,MasterCard,AXIS,debit,
pay_000354,payment,0,46544,47100,INR,471,85,False,True,2026-09-29,2026-09-30,setl_000071,,default,Payment for UrbanNest Interiors,pay_000354,UTR20260000000072,order_0100355,,upi,,,,
pay_000429,payment,0,100079,102498,INR,2050,369,False,True,2026-08-25,2026-09-30,setl_000071,,default,Payment for Northstar Foods,pay_000429,UTR20260000000072,order_0100430,,netbanking,,,,
pay_000323,payment,0,47453,48600,INR,972,175,False,True,2026-08-24,2026-09-30,setl_000071,,default,Payment for Sunrise Health,pay_000323,UTR20260000000072,order_0100324,,card,MasterCard,SBIN,credit,
pay_000304,payment,0,18356,18800,INR,376,68,False,True,2026-08-27,2026-09-30,setl_000071,,default,Payment for Brightline Logistics,pay_000304,UTR20260000000072,order_0100305,,netbanking,,,,
pay_000457,payment,0,2065769,2115700,INR,42314,7617,False,True,2026-08-18,2026-09-03,setl_000072,,default,Payment for Sunrise Health,pay_000457,UTR20260000000073,order_0100458,,netbanking,,,,
pay_000306,payment,0,49894,51100,INR,1022,184,False,True,2026-08-08,2026-09-03,setl_000072,,default,Payment for Orion Manufacturing,pay_000306,UTR20260000000073,order_0100307,,card,MasterCard,ICIC,debit,
pay_000361,payment,0,25484,26100,INR,522,94,False,True,2026-08-09,2026-09-03,setl_000072,,default,Payment for Northstar Foods,pay_000361,UTR20260000000073,order_0100362,,netbanking,,,,
pay_000092,payment,0,37560,38467,INR,769,138,False,True,2026-08-09,2026-09-03,setl_000072,,default,Payment for Kaveri Textiles,pay_000092,UTR20260000000073,order_0100093,,netbanking,,,,
pay_000201,payment,0,136429,139727,INR,2795,503,False,True,2026-07-30,2026-09-03,setl_000072,,default,Payment for SilverOak Education,pay_000201,UTR20260000000073,order_0100202,,netbanking,,,,
pay_000219,payment,0,62685,64200,INR,1284,231,False,True,2026-08-31,2026-09-03,setl_000072,,default,Payment for BluePeak Consulting,pay_000219,UTR20260000000073,order_0100220,,netbanking,,,,
pay_000045,payment,0,322746,326600,INR,3266,588,False,True,2026-07-19,2026-09-03,setl_000072,,default,Payment for Nova Technologies,pay_000045,UTR20260000000073,order_0100046,,upi,,,,
pay_000028,payment,0,374484,383536,INR,7671,1381,False,True,2026-08-30,2026-09-13,setl_000073,,default,Payment for Sunrise Health,pay_000028,UTR20260000000074,order_0100029,,card,MasterCard,AXIS,debit,
pay_000197,payment,0,80627,82576,INR,1652,297,False,True,2026-08-20,2026-09-13,setl_000073,,default,Payment for UrbanNest Interiors,pay_000197,UTR20260000000074,order_0100198,,netbanking,,,,
pay_000055,payment,0,1119433,1132800,INR,11328,2039,False,True,2026-09-05,2026-09-13,setl_000073,,default,Payment for UrbanNest Interiors,pay_000055,UTR20260000000074,order_0100056,,upi,,,,
pay_000026,payment,0,2315142,2371100,INR,47422,8536,False,True,2026-09-11,2026-09-13,setl_000073,,default,Payment for Vijay Traders,pay_000026,UTR20260000000074,order_0100027,,netbanking,,,,
pay_000346,payment,0,1292566,1308000,INR,13080,2354,False,True,2026-08-25,2026-09-13,setl_000073,,default,Payment for Sunrise Health,pay_000346,UTR20260000000074,order_0100347,,upi,,,,
pay_000463,payment,0,2246794,2301100,INR,46022,8284,False,True,2026-07-22,2026-09-13,setl_000073,,default,Payment for BluePeak Consulting,pay_000463,UTR20260000000074,order_0100464,,netbanking,,,,
pay_000242,payment,0,20950,21200,INR,212,38,False,True,2026-07-26,2026-09-13,setl_000073,,default,Payment for BluePeak Consulting,pay_000242,UTR20260000000074,order_0100243,,upi,,,,
pay_000030,payment,0,2204028,2257300,INR,45146,8126,False,True,2026-08-28,2026-10-11,setl_000074,,default,Payment for UrbanNest Interiors,pay_000030,UTR20260000000075,order_0100031,,card,MasterCard,HDFC,credit,
pay_000134,payment,0,217249,222500,INR,4450,801,False,True,2026-08-22,2026-10-11,setl_000074,,default,Payment for Nova Technologies,pay_000134,UTR20260000000075,order_0100135,,card,MasterCard,ICIC,credit,
pay_000052,payment,0,304515,308152,INR,3082,555,False,True,2026-08-31,2026-10-11,setl_000074,,default,Payment for SilverOak Education,pay_000052,UTR20260000000075,order_0100053,,upi,,,,
pay_000455,payment,0,1562338,1600100,INR,32002,5760,False,True,2026-07-28,2026-10-11,setl_000074,,default,Payment for GreenLeaf Distributors,pay_000455,UTR20260000000075,order_0100456,,netbanking,,,,
pay_000347,payment,0,40861,41849,INR,837,151,False,True,2026-08-15,2026-10-11,setl_000074,,default,Payment for Vijay Traders,pay_000347,UTR20260000000075,order_0100348,,netbanking,,,,
pay_000319,payment,0,188489,193045,INR,3861,695,False,True,2026-10-09,2026-10-11,setl_000074,,default,Payment for Metro Office Systems,pay_000319,UTR20260000000075,order_0100320,,card,Visa,SBIN,credit,
pay_000073,payment,0,26088,26400,INR,264,48,False,True,2026-08-25,2026-10-11,setl_000074,,default,Payment for Northstar Foods,pay_000073,UTR20260000000075,order_0100074,,upi,,,,
pay_000176,payment,0,281496,288300,INR,5766,1038,False,True,2026-08-28,2026-10-06,setl_000075,,default,Payment for SilverOak Education,pay_000176,UTR20260000000076,order_0100177,,card,MasterCard,AXIS,credit,
pay_000251,payment,0,28804,29500,INR,590,106,False,True,2026-08-05,2026-10-06,setl_000075,,default,Payment for Sunrise Health,pay_000251,UTR20260000000076,order_0100252,,netbanking,,,,
pay_000291,payment,0,79088,81000,INR,1620,292,False,True,2026-10-03,2026-10-06,setl_000075,,default,Payment for Metro Office Systems,pay_000291,UTR20260000000076,order_0100292,,netbanking,,,,
pay_000145,payment,0,20211,20700,INR,414,75,False,True,2026-09-07,2026-10-06,setl_000075,,default,Payment for SilverOak Education,pay_000145,UTR20260000000076,order_0100146,,card,RuPay,HDFC,debit,
pay_000278,payment,0,9811,10048,INR,201,36,False,True,2026-09-16,2026-10-06,setl_000075,,default,Payment for SilverOak Education,pay_000278,UTR20260000000076,order_0100279,,card,MasterCard,SBIN,debit,
pay_000327,payment,0,313062,316800,INR,3168,570,False,True,2026-09-24,2026-10-06,setl_000075,,default,Payment for Metro Office Systems,pay_000327,UTR20260000000076,order_0100328,,upi,,,,
pay_000359,payment,0,24898,25500,INR,510,92,False,True,2026-08-04,2026-10-06,setl_000075,,default,Payment for Acme Retail Pvt Ltd,pay_000359,UTR20260000000076,order_0100360,,netbanking,,,,
pay_000212,payment,0,2313970,2369900,INR,47398,8532,False,True,2026-08-15,2026-09-07,setl_000076,,default,Payment for BluePeak Consulting,pay_000212,UTR20260000000077,order_0100213,,netbanking,,,,
pay_000105,payment,0,2388079,2445800,INR,48916,8805,False,True,2026-07-28,2026-09-07,setl_000076,,default,Payment for Northstar Foods,pay_000105,UTR20260000000077,order_0100106,,netbanking,,,,
pay_000527,payment,0,59170,60600,INR,1212,218,False,True,2026-07-21,2026-09-07,setl_000076,,default,Payment for UrbanNest Interiors,pay_000527,UTR20260000000077,order_0100528,,card,MasterCard,ICIC,debit,
pay_000016,payment,0,1729745,1750400,INR,17504,3151,False,True,2026-08-22,2026-09-07,setl_000076,,default,Payment for UrbanNest Interiors,pay_000016,UTR20260000000077,order_0100017,,upi,,,,
pay_000118,payment,0,28855,29200,INR,292,53,False,True,2026-08-06,2026-09-07,setl_000076,,default,Payment for Metro Office Systems,pay_000118,UTR20260000000077,order_0100119,,upi,,,,
pay_000281,payment,0,39708,40667,INR,813,146,False,True,2026-09-04,2026-09-07,setl_000076,,default,Payment for GreenLeaf Distributors,pay_000281,UTR20260000000077,order_0100282,,card,Visa,ICIC,credit,
adj_0001,adjustment,0,300,300,INR,0,0,False,True,2026-09-20,2026-09-20,setl_000053,,default,manual adjustment,,,,,,,,,
adj_0002,adjustment,0,750,750,INR,0,0,False,True,2026-08-17,2026-08-17,setl_000058,,default,manual adjustment,,,,,,,,,
adj_0003,adjustment,0,300,300,INR,0,0,False,True,2026-08-25,2026-08-25,setl_000018,,default,manual adjustment,,,,,,,,,
adj_0004,adjustment,0,1000,1000,INR,0,0,False,True,2026-09-24,2026-09-24,setl_000023,,default,manual adjustment,,,,,,,,,
adj_0005,adjustment,0,300,300,INR,0,0,False,True,2026-09-03,2026-09-03,setl_000042,,default,manual adjustment,,,,,,,,,
adj_0006,adjustment,250,0,250,INR,0,0,False,True,2026-09-14,2026-09-14,setl_000026,,default,manual adjustment,,,,,,,,,
adj_0007,adjustment,0,300,300,INR,0,0,False,True,2026-09-11,2026-09-11,setl_000054,,default,manual adjustment,,,,,,,,,
adj_0008,adjustment,0,750,750,INR,0,0,False,True,2026-10-03,2026-10-03,setl_000024,,default,manual adjustment,,,,,,,,,
adj_0009,adjustment,0,1000,1000,INR,0,0,False,True,2026-09-16,2026-09-16,setl_000049,,default,manual adjustment,,,,,,,,,
adj_0010,adjustment,250,0,250,INR,0,0,False,True,2026-09-14,2026-09-14,setl_000029,,default,manual adjustment,,,,,,,,,
adj_0011,adjustment,0,1000,1000,INR,0,0,False,True,2026-09-13,2026-09-13,setl_000003,,default,manual adjustment,,,,,,,,,
adj_0012,adjustment,250,0,250,INR,0,0,False,True,2026-10-09,2026-10-09,setl_000030,,default,manual adjustment,,,,,,,,,
